"Antimicrobial","Animal","Species","AMCSpeciesAnimal","PlantEffect","NMD","Susceptible","Resistant","2.5%","25%","50%","75%","97.5%","LI","LC","M","UC","UI","Plant"
"APR","Pigs","E.coli","APR.Pigs.E.coli","APR.E.coli.ME131","ME131",37,1,0,0,0,0,1,0,0,0,0,0.0263157894736842,"Pigs ME131"
"APR","Poultry","E.coli","APR.Poultry.E.coli","APR.E.coli.NMD002","NMD002",11,0,0,0,0,0,1,0,0,0,0,0.0909090909090909,"Poultry NMD002"
"APR","Poultry","E.coli","APR.Poultry.E.coli","APR.E.coli.NMD008","NMD008",88,0,0,0,0,1,2,0,0,0,0.0113636363636364,0.0227272727272727,"Poultry NMD008"
"APR","Poultry","E.coli","APR.Poultry.E.coli","APR.E.coli.NMD012","NMD012",49,1,0,0,0,0,2,0,0,0,0,0.04,"Poultry NMD012"
"APR","Poultry","E.coli","APR.Poultry.E.coli","APR.E.coli.NMD013","NMD013",56,0,0,0,0,0,2,0,0,0,0,0.0357142857142857,"Poultry NMD013"
"APR","Poultry","E.coli","APR.Poultry.E.coli","APR.E.coli.NMD014","NMD014",14,0,0,0,0,0,1,0,0,0,0,0.0714285714285714,"Poultry NMD014"
"APR","Poultry","E.coli","APR.Poultry.E.coli","APR.E.coli.NMD016","NMD016",44,0,0,0,0,0,1,0,0,0,0,0.0227272727272727,"Poultry NMD016"
"APR","Poultry","E.coli","APR.Poultry.E.coli","APR.E.coli.NMD019","NMD019",41,0,0,0,0,0,1,0,0,0,0,0.024390243902439,"Poultry NMD019"
"APR","Poultry","E.coli","APR.Poultry.E.coli","APR.E.coli.NMD028","NMD028",1,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD028"
"APR","Poultry","E.coli","APR.Poultry.E.coli","APR.E.coli.NMD029","NMD029",1,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD029"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME016","ME016",15,0,0,0,0,0,1,0,0,0,0,0.0666666666666667,"Calves ME016"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME018","ME018",13,0,0,0,0,0,1,0,0,0,0,0.0769230769230769,"Calves ME018"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME021","ME021",8,1,0,0,0,0,1,0,0,0,0,0.111111111111111,"Calves ME021"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME023","ME023",14,0,0,0,0,0,1,0,0,0,0,0.0714285714285714,"Calves ME023"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME034","ME034",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME034"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME039","ME039",17,1,0,0,0,0,1,0,0,0,0,0.0555555555555556,"Calves ME039"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME040","ME040",11,0,0,0,0,0,1,0,0,0,0,0.0909090909090909,"Calves ME040"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME043","ME043",20,0,0,0,0,0,1,0,0,0,0,0.05,"Calves ME043"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME047","ME047",12,0,0,0,0,0,1,0,0,0,0,0.0833333333333333,"Calves ME047"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME056","ME056",18,0,0,0,0,0,1,0,0,0,0,0.0555555555555556,"Calves ME056"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME058","ME058",24,0,0,0,0,0,2,0,0,0,0,0.0833333333333333,"Calves ME058"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME066","ME066",9,0,0,0,0,0,1,0,0,0,0,0.111111111111111,"Calves ME066"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME075","ME075",20,0,0,0,0,0,1,0,0,0,0,0.05,"Calves ME075"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME078","ME078",3,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"Calves ME078"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME080","ME080",16,0,0,0,0,0,1,0,0,0,0,0.0625,"Calves ME080"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME086","ME086",12,0,0,0,0,0,1,0,0,0,0,0.0833333333333333,"Calves ME086"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME100","ME100",19,1,0,0,0,0,2,0,0,0,0,0.1,"Calves ME100"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME102","ME102",27,0,0,0,0,0,2,0,0,0,0,0.0740740740740741,"Calves ME102"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME104","ME104",11,0,0,0,0,0,1,0,0,0,0,0.0909090909090909,"Calves ME104"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME112","ME112",7,0,0,0,0,0,1,0,0,0,0,0.142857142857143,"Calves ME112"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME132","ME132",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME132"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME137","ME137",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME137"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.ME500","ME500",8,0,0,0,0,0,1,0,0,0,0,0.125,"Calves ME500"
"CFOX","Calves","E.coli","CFOX.Calves.E.coli","CFOX.E.coli.SPM51","SPM51",9,0,0,0,0,0,1,0,0,0,0,0.111111111111111,"Calves SPM51"
"CFOX","Pigs","E.coli","CFOX.Pigs.E.coli","CFOX.E.coli.AB015","AB015",55,3,0,0,1,2,4,0,0,0.0172413793103448,0.0344827586206897,0.0689655172413793,"Pigs AB015"
"CFOX","Pigs","E.coli","CFOX.Pigs.E.coli","CFOX.E.coli.AB018","AB018",35,0,0,0,0,1,2,0,0,0,0.0285714285714286,0.0571428571428571,"Pigs AB018"
"CFOX","Pigs","E.coli","CFOX.Pigs.E.coli","CFOX.E.coli.AB032","AB032",46,0,0,0,0,1,3,0,0,0,0.0217391304347826,0.0652173913043478,"Pigs AB032"
"CFOX","Pigs","E.coli","CFOX.Pigs.E.coli","CFOX.E.coli.AB078","AB078",22,0,0,0,0,0,2,0,0,0,0,0.0909090909090909,"Pigs AB078"
"CFOX","Pigs","E.coli","CFOX.Pigs.E.coli","CFOX.E.coli.AB081","AB081",10,0,0,0,0,0,1,0,0,0,0,0.1,"Pigs AB081"
"CFOX","Pigs","E.coli","CFOX.Pigs.E.coli","CFOX.E.coli.ME069","ME069",33,0,0,0,0,1,2,0,0,0,0.0303030303030303,0.0606060606060606,"Pigs ME069"
"CFOX","Pigs","E.coli","CFOX.Pigs.E.coli","CFOX.E.coli.ME077","ME077",3,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"Pigs ME077"
"CFOX","Pigs","E.coli","CFOX.Pigs.E.coli","CFOX.E.coli.ME103","ME103",57,1,0,0,0,1,3,0,0,0,0.0172413793103448,0.0517241379310345,"Pigs ME103"
"CFOX","Pigs","E.coli","CFOX.Pigs.E.coli","CFOX.E.coli.ME131","ME131",38,0,0,0,0,1,2,0,0,0,0.0263157894736842,0.0526315789473684,"Pigs ME131"
"CFOX","Poultry","E.coli","CFOX.Poultry.E.coli","CFOX.E.coli.NMD002","NMD002",11,0,0,0,0,0,1,0,0,0,0,0.0909090909090909,"Poultry NMD002"
"CFOX","Poultry","E.coli","CFOX.Poultry.E.coli","CFOX.E.coli.NMD008","NMD008",88,0,0,0,0,1,2,0,0,0,0.0113636363636364,0.0227272727272727,"Poultry NMD008"
"CFOX","Poultry","E.coli","CFOX.Poultry.E.coli","CFOX.E.coli.NMD012","NMD012",50,0,0,0,0,0,1,0,0,0,0,0.02,"Poultry NMD012"
"CFOX","Poultry","E.coli","CFOX.Poultry.E.coli","CFOX.E.coli.NMD013","NMD013",56,0,0,0,0,0,2,0,0,0,0,0.0357142857142857,"Poultry NMD013"
"CFOX","Poultry","E.coli","CFOX.Poultry.E.coli","CFOX.E.coli.NMD014","NMD014",14,0,0,0,0,0,1,0,0,0,0,0.0714285714285714,"Poultry NMD014"
"CFOX","Poultry","E.coli","CFOX.Poultry.E.coli","CFOX.E.coli.NMD016","NMD016",43,1,0,0,0,0,2,0,0,0,0,0.0454545454545455,"Poultry NMD016"
"CFOX","Poultry","E.coli","CFOX.Poultry.E.coli","CFOX.E.coli.NMD019","NMD019",41,0,0,0,0,0,1,0,0,0,0,0.024390243902439,"Poultry NMD019"
"CFOX","Poultry","E.coli","CFOX.Poultry.E.coli","CFOX.E.coli.NMD028","NMD028",1,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD028"
"CFOX","Poultry","E.coli","CFOX.Poultry.E.coli","CFOX.E.coli.NMD029","NMD029",1,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD029"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME016","ME016",15,0,0,0,0,0,1,0,0,0,0,0.0666666666666667,"Calves ME016"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME018","ME018",13,0,0,0,0,0,0,0,0,0,0,0,"Calves ME018"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME021","ME021",9,0,0,0,0,0,0,0,0,0,0,0,"Calves ME021"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME023","ME023",14,0,0,0,0,0,0,0,0,0,0,0,"Calves ME023"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME034","ME034",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME034"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME039","ME039",18,0,0,0,0,0,1,0,0,0,0,0.0555555555555556,"Calves ME039"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME040","ME040",11,0,0,0,0,0,0,0,0,0,0,0,"Calves ME040"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME043","ME043",20,0,0,0,0,0,1,0,0,0,0,0.05,"Calves ME043"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME047","ME047",12,0,0,0,0,0,0,0,0,0,0,0,"Calves ME047"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME056","ME056",18,0,0,0,0,0,1,0,0,0,0,0.0555555555555556,"Calves ME056"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME058","ME058",24,0,0,0,0,0,1,0,0,0,0,0.0416666666666667,"Calves ME058"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME066","ME066",9,0,0,0,0,0,0,0,0,0,0,0,"Calves ME066"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME075","ME075",20,0,0,0,0,0,1,0,0,0,0,0.05,"Calves ME075"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME078","ME078",3,0,0,0,0,0,0,0,0,0,0,0,"Calves ME078"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME080","ME080",16,0,0,0,0,0,0,0,0,0,0,0,"Calves ME080"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME086","ME086",12,0,0,0,0,0,0,0,0,0,0,0,"Calves ME086"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME100","ME100",20,0,0,0,0,0,1,0,0,0,0,0.05,"Calves ME100"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME102","ME102",27,0,0,0,0,0,1,0,0,0,0,0.037037037037037,"Calves ME102"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME104","ME104",11,0,0,0,0,0,0,0,0,0,0,0,"Calves ME104"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME112","ME112",7,0,0,0,0,0,0,0,0,0,0,0,"Calves ME112"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME132","ME132",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME132"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME137","ME137",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME137"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.ME500","ME500",8,0,0,0,0,0,0,0,0,0,0,0,"Calves ME500"
"CFUR","Calves","E.coli","CFUR.Calves.E.coli","CFUR.E.coli.SPM51","SPM51",9,0,0,0,0,0,0,0,0,0,0,0,"Calves SPM51"
"CFUR","Pigs","E.coli","CFUR.Pigs.E.coli","CFUR.E.coli.AB015","AB015",58,0,0,0,0,0,1,0,0,0,0,0.0172413793103448,"Pigs AB015"
"CFUR","Pigs","E.coli","CFUR.Pigs.E.coli","CFUR.E.coli.AB018","AB018",35,0,0,0,0,0,1,0,0,0,0,0.0285714285714286,"Pigs AB018"
"CFUR","Pigs","E.coli","CFUR.Pigs.E.coli","CFUR.E.coli.AB032","AB032",46,0,0,0,0,0,1,0,0,0,0,0.0217391304347826,"Pigs AB032"
"CFUR","Pigs","E.coli","CFUR.Pigs.E.coli","CFUR.E.coli.AB078","AB078",22,0,0,0,0,0,1,0,0,0,0,0.0454545454545455,"Pigs AB078"
"CFUR","Pigs","E.coli","CFUR.Pigs.E.coli","CFUR.E.coli.AB081","AB081",10,0,0,0,0,0,0,0,0,0,0,0,"Pigs AB081"
"CFUR","Pigs","E.coli","CFUR.Pigs.E.coli","CFUR.E.coli.ME069","ME069",33,0,0,0,0,0,1,0,0,0,0,0.0303030303030303,"Pigs ME069"
"CFUR","Pigs","E.coli","CFUR.Pigs.E.coli","CFUR.E.coli.ME077","ME077",3,0,0,0,0,0,0,0,0,0,0,0,"Pigs ME077"
"CFUR","Pigs","E.coli","CFUR.Pigs.E.coli","CFUR.E.coli.ME103","ME103",58,0,0,0,0,0,1,0,0,0,0,0.0172413793103448,"Pigs ME103"
"CFUR","Pigs","E.coli","CFUR.Pigs.E.coli","CFUR.E.coli.ME131","ME131",38,0,0,0,0,0,1,0,0,0,0,0.0263157894736842,"Pigs ME131"
"CFUR","Poultry","E.coli","CFUR.Poultry.E.coli","CFUR.E.coli.NMD002","NMD002",11,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD002"
"CFUR","Poultry","E.coli","CFUR.Poultry.E.coli","CFUR.E.coli.NMD008","NMD008",88,0,0,0,0,0,1,0,0,0,0,0.0113636363636364,"Poultry NMD008"
"CFUR","Poultry","E.coli","CFUR.Poultry.E.coli","CFUR.E.coli.NMD012","NMD012",50,0,0,0,0,0,1,0,0,0,0,0.02,"Poultry NMD012"
"CFUR","Poultry","E.coli","CFUR.Poultry.E.coli","CFUR.E.coli.NMD013","NMD013",56,0,0,0,0,0,1,0,0,0,0,0.0178571428571429,"Poultry NMD013"
"CFUR","Poultry","E.coli","CFUR.Poultry.E.coli","CFUR.E.coli.NMD014","NMD014",14,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD014"
"CFUR","Poultry","E.coli","CFUR.Poultry.E.coli","CFUR.E.coli.NMD016","NMD016",44,0,0,0,0,0,1,0,0,0,0,0.0227272727272727,"Poultry NMD016"
"CFUR","Poultry","E.coli","CFUR.Poultry.E.coli","CFUR.E.coli.NMD019","NMD019",41,0,0,0,0,0,1,0,0,0,0,0.024390243902439,"Poultry NMD019"
"CFUR","Poultry","E.coli","CFUR.Poultry.E.coli","CFUR.E.coli.NMD028","NMD028",1,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD028"
"CFUR","Poultry","E.coli","CFUR.Poultry.E.coli","CFUR.E.coli.NMD029","NMD029",1,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD029"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.ME016","ME016",6,0,0,0,0,0,1,0,0,0,0,0.166666666666667,"Calves ME016"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.ME018","ME018",5,0,0,0,0,0,1,0,0,0,0,0.2,"Calves ME018"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.ME021","ME021",5,0,0,0,0,0,0.0250000000000909,0,0,0,0,0.00500000000001819,"Calves ME021"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.ME039","ME039",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME039"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.ME040","ME040",6,0,0,0,0,0,1,0,0,0,0,0.166666666666667,"Calves ME040"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.ME043","ME043",3,0,0,0,0,0,0,0,0,0,0,0,"Calves ME043"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.ME058","ME058",6,0,0,0,0,0,1,0,0,0,0,0.166666666666667,"Calves ME058"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.ME066","ME066",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME066"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.ME075","ME075",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME075"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.ME086","ME086",3,0,0,0,0,0,0,0,0,0,0,0,"Calves ME086"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.ME112","ME112",4,0,0,0,0,0,1,0,0,0,0,0.25,"Calves ME112"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.ME132","ME132",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME132"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.ME137","ME137",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME137"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.ME500","ME500",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME500"
"CIP","Calves","Campylobacter","CIP.Calves.Campylobacter","CIP.Campylobacter.SPM51","SPM51",7,0,0,0,0,0,1,0,0,0,0,0.142857142857143,"Calves SPM51"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME016","ME016",15,0,0,0,0,0,0,0,0,0,0,0,"Calves ME016"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME018","ME018",13,0,0,0,0,0,0,0,0,0,0,0,"Calves ME018"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME021","ME021",9,0,0,0,0,0,0,0,0,0,0,0,"Calves ME021"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME023","ME023",14,0,0,0,0,0,1,0,0,0,0,0.0714285714285714,"Calves ME023"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME034","ME034",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME034"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME039","ME039",18,0,0,0,0,0,1,0,0,0,0,0.0555555555555556,"Calves ME039"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME040","ME040",11,0,0,0,0,0,0,0,0,0,0,0,"Calves ME040"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME043","ME043",20,0,0,0,0,0,1,0,0,0,0,0.05,"Calves ME043"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME047","ME047",12,0,0,0,0,0,0,0,0,0,0,0,"Calves ME047"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME056","ME056",18,0,0,0,0,0,1,0,0,0,0,0.0555555555555556,"Calves ME056"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME058","ME058",24,0,0,0,0,0,1,0,0,0,0,0.0416666666666667,"Calves ME058"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME066","ME066",9,0,0,0,0,0,0,0,0,0,0,0,"Calves ME066"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME075","ME075",20,0,0,0,0,0,1,0,0,0,0,0.05,"Calves ME075"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME078","ME078",3,0,0,0,0,0,0,0,0,0,0,0,"Calves ME078"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME080","ME080",16,0,0,0,0,0,0,0,0,0,0,0,"Calves ME080"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME086","ME086",12,0,0,0,0,0,0,0,0,0,0,0,"Calves ME086"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME100","ME100",20,0,0,0,0,0,1,0,0,0,0,0.05,"Calves ME100"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME102","ME102",27,0,0,0,0,0,1,0,0,0,0,0.037037037037037,"Calves ME102"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME104","ME104",11,0,0,0,0,0,0,0,0,0,0,0,"Calves ME104"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME112","ME112",7,0,0,0,0,0,0,0,0,0,0,0,"Calves ME112"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME132","ME132",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME132"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME137","ME137",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME137"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.ME500","ME500",8,0,0,0,0,0,0,0,0,0,0,0,"Calves ME500"
"CIP","Calves","E.coli","CIP.Calves.E.coli","CIP.E.coli.SPM51","SPM51",9,0,0,0,0,0,0,0,0,0,0,0,"Calves SPM51"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME016","ME016",8,7,1,4,5,6,10,0.0666666666666667,0.266666666666667,0.333333333333333,0.4,0.666666666666667,"Calves ME016"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME018","ME018",8,2,0,1,2,3,6,0,0.1,0.2,0.3,0.6,"Calves ME018"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME021","ME021",7,1,0,1,2,3,5,0,0.125,0.25,0.375,0.625,"Calves ME021"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME023","ME023",7,8,2,4,5,7,10,0.133333333333333,0.266666666666667,0.333333333333333,0.466666666666667,0.666666666666667,"Calves ME023"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME034","ME034",0,2,0,0,1,1,2,0,0,0.5,0.5,1,"Calves ME034"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME039","ME039",8,3,0,2,3,4,7,0,0.181818181818182,0.272727272727273,0.363636363636364,0.636363636363636,"Calves ME039"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME040","ME040",7,2,0,1,2,3,5,0,0.111111111111111,0.222222222222222,0.333333333333333,0.555555555555556,"Calves ME040"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME043","ME043",16,0,0,2,3,4,7,0,0.125,0.1875,0.25,0.4375,"Calves ME043"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME047","ME047",10,2,0,2,3,4,6,0,0.166666666666667,0.25,0.333333333333333,0.5,"Calves ME047"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME056","ME056",10,4,1,3,4,5,8,0.0714285714285714,0.214285714285714,0.285714285714286,0.357142857142857,0.571428571428571,"Calves ME056"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME058","ME058",24,1,1,3,4,6,9,0.04,0.12,0.16,0.24,0.36,"Calves ME058"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME066","ME066",4,2,0,1,2,2,4,0,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,"Calves ME066"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME075","ME075",10,4,1,2,4,5,8,0.0714285714285714,0.142857142857143,0.285714285714286,0.357142857142857,0.571428571428571,"Calves ME075"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME078","ME078",1,0,0,0,0,1,1,0,0,0,1,1,"Calves ME078"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME080","ME080",9,2,0,2,3,4,6,0,0.181818181818182,0.272727272727273,0.363636363636364,0.545454545454545,"Calves ME080"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME086","ME086",17,8,2,5,7,9,13,0.08,0.2,0.28,0.36,0.52,"Calves ME086"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME100","ME100",10,6,1,3,5,6,9,0.0625,0.1875,0.3125,0.375,0.5625,"Calves ME100"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME102","ME102",14,4,1,3,4,6,9,0.0555555555555556,0.166666666666667,0.222222222222222,0.333333333333333,0.5,"Calves ME102"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME104","ME104",9,7,1,4,5,7,10,0.0625,0.25,0.3125,0.4375,0.625,"Calves ME104"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME112","ME112",5,2,0,1,2,3,5,0,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,"Calves ME112"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME132","ME132",2,1,0,0,1,1,3,0,0,0.333333333333333,0.333333333333333,1,"Calves ME132"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME137","ME137",2,0,0,0,0,1,2,0,0,0,0.5,1,"Calves ME137"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.ME500","ME500",7,3,0,2,3,4,6,0,0.2,0.3,0.4,0.6,"Calves ME500"
"CIP","Calves","Enterococci","CIP.Calves.Enterococci","CIP.Enterococci.SPM51","SPM51",6,5,0.975000000000009,2,3,5,7,0.0886363636363644,0.181818181818182,0.272727272727273,0.454545454545455,0.636363636363636,"Calves SPM51"
"CIP","Pigs","Campylobacter","CIP.Pigs.Campylobacter","CIP.Campylobacter.AB018","AB018",5,0,0,0,0,0,1,0,0,0,0,0.2,"Pigs AB018"
"CIP","Pigs","Campylobacter","CIP.Pigs.Campylobacter","CIP.Campylobacter.AB032","AB032",1,0,0,0,0,0,0,0,0,0,0,0,"Pigs AB032"
